id,owner_id,top_comment_text
456239406,-209976560,"кайф, легендарно)) просто ржач, все 6 участников - смехомашины:)"
456239407,-209976560,Все шутки одинаковые - ты похож на это. Ты похожа на то. Всё
456239405,-209976560,Как тут ставить дизы?
456239310,-209976560,Первый. Шоу огонь. Уровень кринжа зашкаливает. Это мастерство и новое веяние 🫶
456239309,-209976560,Песня Чабдарова 👍 😂
456239308,-209976560,Верните блиц крик 😭🕺🏽
456239307,-209976560,"У Смирняги свой юмор, приглашайте в шоу"
456239306,-209976560,Как я скучаю по сметане твಥ_ಥ
456239305,-209976560,Про тётю вообще сильно
456239303,-209976560,"Почему не вырезали цитату  
""Зеленского"" ?????  Рептилойд ещё так проговорил с акцентом..."
456239301,-209976560,
456239284,-209976560,хахахахах 5 лайков
456239275,-209976560,"ВЫпуск гавно , артем гавно, всем спасибо . ИМХО"
456239274,-209976560,А откуда полный знает что кровать отвратительная ?😂
456239273,-209976560,разЪеб!!!!!!!!!!!
456239272,-209976560,"ВК, пока вас все хейтят, я скажу Спасибо вам за то, что поддерживаете наших талантливых комиков, особенно Гурама. Так держать!"
456239271,-209976560,"Говно Дорохова можна на это голове, после он станет волосатым 🤣"
456239270,-209976560,"Это душ для строителей, а то душ для собак, а тот не доделанный, а тут мы не моемся))"
456239269,-209976560,Некоглай черт полный.
456239268,-209976560,
456239267,-209976560,
456239266,-209976560,
456239265,-209976560,
456239264,-209976560,ахаха это отличный подъеб
456239263,-209976560,
456239262,-209976560,
456239261,-209976560,
456239260,-209976560,
456239259,-209976560,Ребзя!!!! Вы - Крутышки!!! Большие - Молорики!! Улыбаете - Знатно!!!
456239258,-209976560,"Расул,Гурам-лучшие!!!😍😍🤣😂🤣😃🤭"
456239257,-209976560,"Очень сильно отличаются выпуски которые были год назад и сейчас в 24 году.Раньше бегом чтоб отстреляться,а сейчас прям смакуют,опыт уже!Теперь  вообще крутые выпуски.
Ну к Гураму это не относится.Он везле смешной!!!Уникальный мужик!☺️😍🤣😂Паша тоже клёвый😃❤❤❤"
456239256,-209976560,1
456239255,-209976560,1
456239254,-209976560,э Где чбд со Смирнягой?
456239253,-209976560,
456239252,-209976560,Щербаков красава
456239251,-209976560,5:50😂😂😂разъеб
456239250,-209976560,Прикол с Артёмом и Расулом🤣😂🤣👍🏼👍🏼👍🏼
456239249,-209976560,Ну это просто эталон!)
456239248,-209976560,Макар👍 Маэстро за работой)
456239247,-209976560,Так прикольно что их иногда узнают😃🤣😂🤣
456239246,-209976560,А Азамат когда-нибудь уйдёт с телевидения?.. так надоело его лицезреть. Хоть бы поскорее. Зачем ему это надо?..
456239245,-209976560,Лучшая реакция на том конце😂
456239244,-209976560,Почему с Детковым..
456239243,-209976560,Ссанина редкостная!!! Это я про плеер.. А выпуск Топ!👍
456239242,-209976560,"С Гурамом всегда самые крутые выпуски!!!Мозги круто работают,сходу наваливает шутки😍❤🤣😂🤣"
456239241,-209976560,"j,bh"
456239240,-209976560,Я только вчера открыла для себя это шоу!
456239239,-209976560,Заба лучший
456239238,-209976560,Лëха
456239237,-209976560,"Азамат Расул,Гурам,Айдар,Женя,Нурлан- это наши самые  Русские и смешные😍❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥простите если кого-то не назвала.Блин,про Рустама,Эмира и Тамбишечку-булочку забыла...😍☺️"
456239236,-209976560,шляпа
456239235,-209976560,а чего так мало лайков?
456239234,-209976560,"девушка на поддержке чипсов молодец, конечно
а вот по фаер шоу думаю парень понял"
456239233,-209976560,Лучшее шоу
456239232,-209976560,"Сибирский вьюн, блин, неплохая школа, рукопашку нормально тренят"
456239231,-209976560,Чистый смех!❤
456239230,-209976560,Пипец
456239229,-209976560,
456239228,-209976560,
456239227,-209976560,
456239226,-209976560,
456239225,-209976560,я бы глянул продолжение
456239224,-209976560,
456239223,-209976560,
456239222,-209976560,Морген съел их
456239221,-209976560,Супер формат! :D
456239220,-209976560,😂😂😂
456239219,-209976560,
456239218,-209976560,легендарный тур
456239217,-209976560,
456239216,-209976560,"Давайте пихать рекламу в любое место, везде, где есть пара секунд свободного времени!"
456239215,-209976560,"я бы назвал 1 мозг на двоих... еще и маты. какая мерзость, вас же и дети смотрят"
456239214,-209976560,
456239213,-209976560,
456239212,-209976560,
456239211,-209976560,1-ый на
456239210,-209976560,
456239209,-209976560,
456239208,-209976560,
456239207,-209976560,"Пересматриваю в третий раз с момента выхода сериала, и это шикарно"
456239206,-209976560,"А щас бы, их узнавали бы, почти все)"
456239205,-209976560,трэки качёвые!
456239204,-209976560,"ааа, илья какой худой!"
456239203,-209976560,Бомба
456239202,-209976560,Самый недооцененный сериал
456239160,-209976560,Вичи это множественное число болезни Вич
456239159,-209976560,"ребят,наклепайте шуток про сейлор мун,жена просит 😆"
456239157,-209976560,
456239156,-209976560,
456239155,-209976560,Тупое говно
456239154,-209976560,
456239153,-209976560,
456239152,-209976560,Здарова заебал
456239151,-209976560,
